referrer,views_total,views_unique
Google,21685,11582
github.com,6241,1739
docs.agpt.co,3273,522
Bing,1365,476
news.agpt.co,1208,519
chatgpt.com,703,160
youtube.com,651,178
DuckDuckGo,474,156
cn.bing.com,437,151
futurepedia.io,412,283
