referrer,views_total,views_unique
Google,17338,9693
github.com,5662,2483
agpt.co,4483,2372
chatgpt.com,2331,1320
Bing,1153,553
docs.agpt.co,963,299
youtube.com,438,168
cn.bing.com,421,207
link.zhihu.com,419,240
search.brave.com,396,159
