referrer,views_total,views_unique
Google,8428,5298
agpt.co,4912,2819
github.com,4330,1781
chatgpt.com,2689,1652
docs.agpt.co,512,213
Bing,498,251
futurepedia.io,184,148
youtube.com,175,74
search.brave.com,154,89
aixploria.com,153,115
