referrer,views_total,views_unique
Google,20606,11695
github.com,6826,2378
agpt.co,3498,1449
docs.agpt.co,2908,680
Bing,1225,488
youtube.com,631,191
chatgpt.com,621,217
futurepedia.io,372,238
search.brave.com,368,147
cn.bing.com,362,132
