referrer,views_total,views_unique
github.com,5035,2499
Google,4762,3035
agpt.co,3970,2282
chatgpt.com,944,490
Bing,394,197
namu.wiki,227,191
aixploria.com,179,132
futurepedia.io,174,108
DuckDuckGo,98,62
search.brave.com,92,52
