referrer,views_total,views_unique
github.com,5829,3238
Google,2414,1842
chatgpt.com,380,248
aixploria.com,373,211
Bing,307,195
agpt.co,96,65
doubao.com,92,43
futurepedia.io,89,60
DuckDuckGo,81,44
fungies.io,70,35
