referrer,views_total,views_unique
Google,10378,6267
agpt.co,4627,2524
github.com,4169,1907
chatgpt.com,2273,1327
docs.agpt.co,884,355
Bing,748,357
youtube.com,308,109
futurepedia.io,245,166
DuckDuckGo,220,125
cn.bing.com,210,82
