referrer,views_total,views_unique
Google,9294,5950
agpt.co,4622,2615
github.com,3549,1556
chatgpt.com,2282,1350
Bing,861,385
docs.agpt.co,516,210
futurepedia.io,272,174
search.brave.com,174,86
aixploria.com,169,109
youtube.com,169,70
