referrer,views_total,views_unique
Google,21054,11760
github.com,7307,2483
agpt.co,3415,1397
docs.agpt.co,3048,680
Bing,1245,506
youtube.com,642,193
chatgpt.com,620,219
futurepedia.io,389,239
search.brave.com,370,140
cn.bing.com,368,134
