referrer,views_total,views_unique
Google,8888,5463
agpt.co,4503,2437
github.com,3923,1690
chatgpt.com,2456,1427
Bing,666,309
docs.agpt.co,501,182
futurepedia.io,262,164
search.brave.com,215,110
DuckDuckGo,151,101
youtube.com,136,64
