referrer,views_total,views_unique
Google,16306,9282
github.com,6265,2195
agpt.co,2600,1212
Bing,1185,519
docs.agpt.co,981,308
chatgpt.com,817,339
youtube.com,553,180
futurepedia.io,380,256
aixploria.com,375,243
DuckDuckGo,334,144
