referrer,views_total,views_unique
Google,10701,6486
github.com,4946,2411
agpt.co,4918,2843
chatgpt.com,2820,1718
docs.agpt.co,853,352
Bing,754,422
DuckDuckGo,264,123
futurepedia.io,213,156
developer.nvidia.com,202,74
youtube.com,192,76
