referrer,views_total,views_unique
Google,10284,6319
agpt.co,4488,2470
github.com,3998,1877
chatgpt.com,2310,1399
docs.agpt.co,871,364
Bing,655,361
youtube.com,338,105
DuckDuckGo,225,131
futurepedia.io,183,143
search.brave.com,182,79
