referrer,views_total,views_unique
Google,22194,11386
github.com,7310,1597
docs.agpt.co,3176,488
Bing,1796,503
news.agpt.co,1041,471
youtube.com,616,176
aixploria.com,564,278
futurepedia.io,394,257
chatgpt.com,368,151
DuckDuckGo,360,132
