referrer,views_total,views_unique
Google,17894,9910
github.com,4895,2198
agpt.co,3769,1897
chatgpt.com,2157,1086
Bing,1110,554
docs.agpt.co,998,336
aixploria.com,670,441
youtube.com,555,173
link.zhihu.com,390,194
futurepedia.io,317,221
