referrer,views_total,views_unique
Google,46410,17201
github.com,15268,4046
docs.agpt.co,7089,1221
Bing,3639,935
news.agpt.co,2687,1029
youtube.com,2558,654
link.zhihu.com,1339,389
DuckDuckGo,980,350
medium.com,749,124
search.brave.com,688,190
