referrer,views_total,views_unique
github.com,5637,2717
Google,4902,3146
agpt.co,3797,2263
chatgpt.com,995,508
Bing,497,244
aixploria.com,172,137
namu.wiki,151,125
futurepedia.io,142,96
search.brave.com,116,72
doubao.com,104,49
