referrer,views_total,views_unique
Google,10448,6406
agpt.co,4932,2924
github.com,4343,2273
chatgpt.com,2449,1532
Bing,878,392
docs.agpt.co,637,274
DuckDuckGo,231,119
linkedin.com,221,155
futurepedia.io,201,152
youtube.com,170,68
