referrer,views_total,views_unique
Google,21190,11126
github.com,5941,1722
docs.agpt.co,3350,577
Bing,1122,482
news.agpt.co,1029,526
youtube.com,521,174
DuckDuckGo,406,155
link.zhihu.com,387,185
cn.bing.com,368,150
search.brave.com,365,147
