referrer,views_total,views_unique
Google,20586,11391
github.com,9457,4713
agpt.co,5007,2718
chatgpt.com,2460,1354
Bing,1364,694
docs.agpt.co,977,344
cn.bing.com,586,297
link.zhihu.com,561,280
youtube.com,444,177
search.brave.com,400,175
