referrer,views_total,views_unique
Google,9752,5985
agpt.co,4321,2337
github.com,3844,1793
chatgpt.com,2294,1399
docs.agpt.co,844,359
Bing,592,334
youtube.com,319,96
DuckDuckGo,225,131
search.brave.com,190,83
futurepedia.io,182,140
