time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-02 00:00:00+00:00,1107,558,8426,2401
2023-12-03 00:00:00+00:00,1035,603,8687,2641
2023-12-04 00:00:00+00:00,1042,695,13126,3788
2023-12-05 00:00:00+00:00,1457,748,14757,3961
2023-12-06 00:00:00+00:00,1111,679,13144,4053
2023-12-07 00:00:00+00:00,1216,767,13629,3683
2023-12-08 00:00:00+00:00,1250,681,10553,3360
2023-12-09 00:00:00+00:00,816,560,7962,2239
2023-12-10 00:00:00+00:00,920,565,7808,2245
2023-12-11 00:00:00+00:00,1146,751,11922,3701
2023-12-12 00:00:00+00:00,981,647,11474,3886
2023-12-13 00:00:00+00:00,1324,721,13527,3866
2023-12-14 00:00:00+00:00,1448,940,12293,4399
2023-12-15 00:00:00+00:00,928,663,10266,3349
