referrer,views_total,views_unique
Google,17192,10337
github.com,5854,2239
agpt.co,2019,1012
docs.agpt.co,1119,332
chatgpt.com,1007,250
Bing,953,454
youtube.com,465,153
search.brave.com,393,144
aixploria.com,341,233
github.blog,318,220
