referrer,views_total,views_unique
Google,15815,9348
github.com,6115,2003
dofinedi.com,2936,2118
agpt.co,2716,1250
Bing,1146,519
docs.agpt.co,826,279
chatgpt.com,796,363
youtube.com,614,175
cn.bing.com,369,166
futurepedia.io,334,224
