time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-27 00:00:00+00:00,419,119,4628,2242
2025-01-28 00:00:00+00:00,697,104,4588,2356
2025-01-29 00:00:00+00:00,628,110,4227,2155
2025-01-30 00:00:00+00:00,1414,411,4885,2279
2025-01-31 00:00:00+00:00,717,320,4292,2121
2025-02-01 00:00:00+00:00,482,263,3530,1625
2025-02-02 00:00:00+00:00,350,227,3408,1541
2025-02-03 00:00:00+00:00,1527,476,4946,2264
2025-02-04 00:00:00+00:00,1550,374,4953,2497
2025-02-05 00:00:00+00:00,1855,376,5526,2566
2025-02-06 00:00:00+00:00,1151,403,6559,2730
2025-02-07 00:00:00+00:00,1078,323,4775,2430
2025-02-08 00:00:00+00:00,588,308,3984,1859
2025-02-09 00:00:00+00:00,503,267,3295,1583
