referrer,views_total,views_unique
Google,4318,2513
github.com,4138,2122
agpt.co,2636,1522
chatgpt.com,800,423
Bing,457,230
github-cn.com,256,156
nocobase.com,163,77
aixploria.com,142,91
medium.com,131,74
doubao.com,106,68
