referrer,views_total,views_unique
Google,18486,11604
github.com,4849,1762
agpt.co,2052,1082
docs.agpt.co,1559,565
Bing,1104,550
chatgpt.com,534,217
youtube.com,529,222
facebook.com,455,452
futurepedia.io,388,273
search.brave.com,275,131
