time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-25 00:00:00+00:00,3291,609,2867,1528
2025-09-26 00:00:00+00:00,2033,500,2642,1409
2025-09-27 00:00:00+00:00,1177,266,1774,1006
2025-09-28 00:00:00+00:00,315,186,1752,937
2025-09-29 00:00:00+00:00,1181,323,2406,1415
2025-09-30 00:00:00+00:00,2770,473,2301,1320
2025-10-01 00:00:00+00:00,1880,427,2226,1293
2025-10-02 00:00:00+00:00,2893,540,2234,1278
2025-10-03 00:00:00+00:00,1316,303,2477,1383
2025-10-04 00:00:00+00:00,806,209,2330,1592
2025-10-05 00:00:00+00:00,247,156,1435,790
2025-10-06 00:00:00+00:00,1794,448,2337,1206
2025-10-07 00:00:00+00:00,2631,379,2780,1449
2025-10-08 00:00:00+00:00,1663,359,2244,1267
