referrer,views_total,views_unique
Google,9813,6122
agpt.co,4812,2791
github.com,4444,1820
chatgpt.com,2830,1716
docs.agpt.co,822,331
Bing,728,432
youtube.com,261,96
DuckDuckGo,245,126
futurepedia.io,232,160
developer.nvidia.com,182,64
