referrer,views_total,views_unique
Google,9346,5775
agpt.co,4652,2590
github.com,3944,1672
chatgpt.com,2506,1447
Bing,653,340
docs.agpt.co,523,191
futurepedia.io,276,166
search.brave.com,218,111
youtube.com,156,62
DuckDuckGo,153,103
