referrer,views_total,views_unique
Google,12856,7964
github.com,4502,2003
agpt.co,4267,2340
chatgpt.com,2865,1659
docs.agpt.co,962,329
Bing,651,361
link.zhihu.com,289,150
youtube.com,245,120
futurepedia.io,198,150
DuckDuckGo,189,103
