referrer,views_total,views_unique
Google,18062,10866
github.com,5627,2270
agpt.co,2218,1130
docs.agpt.co,1512,480
chatgpt.com,913,256
Bing,902,450
youtube.com,477,157
aixploria.com,344,232
search.brave.com,344,144
futurepedia.io,315,249
