referrer,views_total,views_unique
Google,21710,11097
github.com,7878,1627
docs.agpt.co,3339,476
Bing,1842,499
news.agpt.co,1079,476
youtube.com,629,175
aixploria.com,555,271
DuckDuckGo,421,137
futurepedia.io,384,257
chatgpt.com,370,140
