url_path,views_total,views_unique
/Significant-Gravitas/AutoGPT,24025,16588
/Significant-Gravitas/AutoGPT/pulls,793,232
/Significant-Gravitas/AutoGPT/issues,721,401
/significant-gravitas/autogpt,687,581
/Significant-Gravitas/AutoGPT/tree/master/autogpt_platform,579,426
/Significant-Gravitas/AutoGPT/blob/master/classic/FORGE-QUICKSTART.md,522,422
/Significant-Gravitas/AutoGPT/releases,502,313
/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.51,411,309
/Significant-Gravitas/AutoGPT/tree/master,334,230
/Significant-Gravitas/AutoGPT/tree/master/.claude/skills,291,231
