referrer,views_total,views_unique
Google,16725,9396
github.com,5250,2309
agpt.co,4293,2270
chatgpt.com,2304,1304
Bing,1104,523
docs.agpt.co,844,290
cn.bing.com,429,190
youtube.com,412,150
l.threads.net,387,324
link.zhihu.com,384,219
