time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-17 00:00:00+00:00,9540,638,1975,1069
2026-06-18 00:00:00+00:00,5628,866,1868,1044
2026-06-19 00:00:00+00:00,7123,795,1937,1048
2026-06-20 00:00:00+00:00,1692,498,1662,901
2026-06-21 00:00:00+00:00,3240,1016,1467,766
2026-06-22 00:00:00+00:00,7599,751,1725,1018
2026-06-23 00:00:00+00:00,6237,993,1612,979
2026-06-24 00:00:00+00:00,44148,1063,2351,1157
2026-06-25 00:00:00+00:00,12637,985,1815,1053
2026-06-26 00:00:00+00:00,5513,518,1674,1034
2026-06-27 00:00:00+00:00,4849,624,1593,909
2026-06-28 00:00:00+00:00,3907,509,1488,886
2026-06-29 00:00:00+00:00,8324,502,1398,869
2026-06-30 00:00:00+00:00,4549,668,1784,985
