referrer,views_total,views_unique
Google,62367,20106
github.com,20459,4157
docs.agpt.co,6332,938
news.agpt.co,5067,1466
youtube.com,4666,1044
Bing,4426,1027
DuckDuckGo,1573,451
link.zhihu.com,1053,330
lablab.ai,867,273
search.brave.com,851,259
