referrer,views_total,views_unique
Google,15433,9438
github.com,5654,1884
dofinedi.com,3386,2457
agpt.co,2486,1167
Bing,1229,518
docs.agpt.co,906,284
chatgpt.com,725,367
youtube.com,619,175
cn.bing.com,342,160
futurepedia.io,322,214
