referrer,views_total,views_unique
Google,20725,11076
github.com,5599,1594
docs.agpt.co,3250,597
Bing,1202,460
news.agpt.co,971,491
youtube.com,516,167
cn.bing.com,482,150
DuckDuckGo,393,150
link.zhihu.com,381,155
search.brave.com,378,156
