referrer,views_total,views_unique
Google,7488,4754
agpt.co,4595,2648
github.com,4152,1805
chatgpt.com,3072,1909
docs.agpt.co,683,226
Bing,446,256
search.brave.com,227,69
futurepedia.io,204,132
aixploria.com,182,122
youtube.com,172,73
