referrer,views_total,views_unique
Google,13199,8317
github.com,4266,1803
agpt.co,4040,2260
chatgpt.com,2173,1212
Bing,711,397
docs.agpt.co,685,209
link.zhihu.com,359,179
youtube.com,315,122
DuckDuckGo,286,126
search.brave.com,263,122
