time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-07 00:00:00+00:00,1560,425,4490,2337
2025-04-08 00:00:00+00:00,790,310,4362,2334
2025-04-09 00:00:00+00:00,1156,403,4485,2391
2025-04-10 00:00:00+00:00,1433,411,4844,2420
2025-04-11 00:00:00+00:00,630,243,4365,2126
2025-04-12 00:00:00+00:00,459,260,2547,1383
2025-04-13 00:00:00+00:00,329,192,2681,1299
2025-04-14 00:00:00+00:00,697,331,8622,2309
2025-04-15 00:00:00+00:00,687,326,4606,2234
2025-04-16 00:00:00+00:00,935,340,4436,2118
2025-04-17 00:00:00+00:00,716,421,3972,2121
2025-04-18 00:00:00+00:00,1115,315,3662,1852
2025-04-19 00:00:00+00:00,458,224,2840,1362
2025-04-20 00:00:00+00:00,231,160,2516,1185
