referrer,views_total,views_unique
Google,22311,11974
github.com,6509,1683
docs.agpt.co,3011,497
Bing,1423,497
news.agpt.co,1207,508
chatgpt.com,691,158
youtube.com,601,182
aixploria.com,447,281
DuckDuckGo,437,151
futurepedia.io,402,275
