referrer,views_total,views_unique
Google,17056,10659
github.com,5146,2155
agpt.co,2284,1146
docs.agpt.co,1851,574
Bing,1087,475
youtube.com,565,194
chatgpt.com,423,202
futurepedia.io,382,251
aixploria.com,285,213
search.brave.com,285,136
