time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-24 00:00:00+00:00,1667,408,2536,1409
2025-10-25 00:00:00+00:00,582,224,1669,907
2025-10-26 00:00:00+00:00,735,245,2264,1232
2025-10-27 00:00:00+00:00,2207,412,7432,1551
2025-10-28 00:00:00+00:00,2149,435,3075,1509
2025-10-29 00:00:00+00:00,2469,414,3368,1943
2025-10-30 00:00:00+00:00,2241,427,2832,1549
2025-10-31 00:00:00+00:00,1086,316,2347,1256
2025-11-01 00:00:00+00:00,1521,253,1837,1060
2025-11-02 00:00:00+00:00,335,162,1810,856
2025-11-03 00:00:00+00:00,3001,481,3194,1663
2025-11-04 00:00:00+00:00,2878,415,3593,2035
2025-11-05 00:00:00+00:00,2171,379,2784,1427
2025-11-06 00:00:00+00:00,2597,471,2709,1376
