referrer,views_total,views_unique
Google,18142,11298
github.com,5373,1992
agpt.co,2108,1117
docs.agpt.co,1744,540
Bing,973,518
chatgpt.com,591,278
youtube.com,583,197
futurepedia.io,374,271
aixploria.com,344,243
DuckDuckGo,301,151
