referrer,views_total,views_unique
Google,10384,6321
agpt.co,4850,2745
github.com,4740,2366
chatgpt.com,2657,1663
Bing,755,387
docs.agpt.co,753,310
DuckDuckGo,226,118
futurepedia.io,198,145
linkedin.com,195,135
link.zhihu.com,183,91
