referrer,views_total,views_unique
Google,13058,8430
github.com,4355,1869
agpt.co,4044,2288
chatgpt.com,2212,1256
docs.agpt.co,712,216
Bing,699,394
link.zhihu.com,368,180
youtube.com,302,120
DuckDuckGo,275,117
cn.bing.com,247,148
