referrer,views_total,views_unique
Google,20340,11933
github.com,6709,2369
agpt.co,3364,1499
docs.agpt.co,2783,676
Bing,1186,488
youtube.com,629,197
chatgpt.com,609,226
search.brave.com,389,156
futurepedia.io,370,238
cn.bing.com,351,127
