referrer,views_total,views_unique
Google,37549,16611
github.com,13250,3130
docs.agpt.co,6068,1115
Bing,2677,715
news.agpt.co,2288,910
youtube.com,1983,460
link.zhihu.com,1201,356
DuckDuckGo,955,278
lilianweng.github.io,449,197
notebooks.githubusercontent.com,375,50
