referrer,views_total,views_unique
Google,17545,10737
github.com,5377,2216
agpt.co,2193,1086
docs.agpt.co,1613,485
Bing,896,463
youtube.com,519,156
chatgpt.com,504,263
aixploria.com,336,238
futurepedia.io,311,246
search.brave.com,298,134
