time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,4111,762,2001,1138
2026-05-03 00:00:00+00:00,2516,515,2158,1221
2026-05-04 00:00:00+00:00,7833,1008,2287,1267
2026-05-05 00:00:00+00:00,7206,1066,2208,1220
2026-05-06 00:00:00+00:00,10822,1064,2256,1326
2026-05-07 00:00:00+00:00,24937,1382,2206,1279
2026-05-08 00:00:00+00:00,14871,1148,3803,1617
2026-05-09 00:00:00+00:00,5263,692,3093,1573
2026-05-10 00:00:00+00:00,1881,593,1991,1143
2026-05-11 00:00:00+00:00,7012,844,2257,1236
2026-05-12 00:00:00+00:00,11189,870,2312,1305
2026-05-13 00:00:00+00:00,12713,1105,2495,1284
2026-05-14 00:00:00+00:00,3083,686,2538,1288
2026-05-15 00:00:00+00:00,6512,778,2191,1196
