referrer,views_total,views_unique
Google,17311,9578
github.com,5369,2353
agpt.co,3466,1803
chatgpt.com,1979,1029
docs.agpt.co,1112,342
Bing,998,465
aixploria.com,544,391
youtube.com,477,158
futurepedia.io,357,253
DuckDuckGo,320,176
