referrer,views_total,views_unique
Google,10288,6108
github.com,4746,1995
agpt.co,4480,2524
chatgpt.com,2483,1515
docs.agpt.co,1050,381
Bing,681,365
youtube.com,288,99
DuckDuckGo,253,141
futurepedia.io,209,152
link.zhihu.com,178,89
