referrer,views_total,views_unique
Google,18030,9275
github.com,5650,2401
agpt.co,3625,1956
chatgpt.com,1347,662
docs.agpt.co,1108,333
Bing,1049,461
aixploria.com,500,337
futurepedia.io,445,308
youtube.com,414,179
search.brave.com,397,181
