referrer,views_total,views_unique
Google,7955,4847
agpt.co,4817,2779
github.com,4404,1781
chatgpt.com,2561,1610
Bing,500,255
docs.agpt.co,488,204
futurepedia.io,203,155
youtube.com,174,75
search.brave.com,160,90
aixploria.com,156,119
