time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-17 00:00:00+00:00,680,508,13393,3412
2023-11-18 00:00:00+00:00,611,458,10303,2382
2023-11-19 00:00:00+00:00,597,470,10673,2950
2023-11-20 00:00:00+00:00,647,470,15575,4290
2023-11-21 00:00:00+00:00,907,635,15602,4250
2023-11-22 00:00:00+00:00,852,577,14534,3989
2023-11-23 00:00:00+00:00,954,549,14277,3732
2023-11-24 00:00:00+00:00,1070,556,11466,3428
2023-11-25 00:00:00+00:00,720,473,7646,2236
2023-11-26 00:00:00+00:00,694,515,8568,2394
2023-11-27 00:00:00+00:00,822,607,12460,3751
2023-11-28 00:00:00+00:00,937,697,13033,3769
2023-11-29 00:00:00+00:00,769,566,12743,3683
2023-11-30 00:00:00+00:00,1186,690,11357,3763
