referrer,views_total,views_unique
Google,15951,8862
github.com,4711,1917
agpt.co,3568,1750
chatgpt.com,1526,838
Bing,914,448
docs.agpt.co,873,292
aixploria.com,583,441
search.brave.com,424,190
futurepedia.io,388,288
youtube.com,359,190
