referrer,views_total,views_unique
github.com,6309,3549
Google,5324,3601
agpt.co,4400,2637
chatgpt.com,1471,772
Bing,598,341
doubao.com,226,106
Baidu,167,91
aixploria.com,157,119
futurepedia.io,134,113
DuckDuckGo,104,63
