time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,1127,377,4880,2297
2025-04-01 00:00:00+00:00,1177,388,4516,2300
2025-04-02 00:00:00+00:00,1491,383,4824,2407
2025-04-03 00:00:00+00:00,2348,499,4877,2420
2025-04-04 00:00:00+00:00,1085,322,4321,2566
2025-04-05 00:00:00+00:00,400,210,2704,1437
2025-04-06 00:00:00+00:00,357,201,2779,1395
2025-04-07 00:00:00+00:00,1560,425,4490,2337
2025-04-08 00:00:00+00:00,790,310,4362,2334
2025-04-09 00:00:00+00:00,1156,403,4485,2391
2025-04-10 00:00:00+00:00,1433,411,4844,2420
2025-04-11 00:00:00+00:00,630,243,4365,2126
2025-04-12 00:00:00+00:00,459,260,2547,1383
2025-04-13 00:00:00+00:00,300,178,2505,1219
