referrer,views_total,views_unique
Google,8575,5482
agpt.co,4516,2497
github.com,3484,1551
chatgpt.com,2386,1379
Bing,740,347
docs.agpt.co,503,192
futurepedia.io,247,155
search.brave.com,218,109
youtube.com,153,67
DuckDuckGo,152,102
