referrer,views_total,views_unique
Google,17956,10749
github.com,5863,2267
agpt.co,2074,1049
docs.agpt.co,1238,364
chatgpt.com,1002,249
Bing,996,477
youtube.com,470,156
search.brave.com,397,152
aixploria.com,329,224
futurepedia.io,316,240
