referrer,views_total,views_unique
Google,7794,4847
agpt.co,4667,2559
github.com,4525,1837
chatgpt.com,2788,1732
docs.agpt.co,613,212
Bing,431,248
futurepedia.io,193,137
search.brave.com,186,86
aixploria.com,185,134
youtube.com,151,65
