referrer,views_total,views_unique
Google,17556,9050
github.com,5495,2152
agpt.co,3851,1920
chatgpt.com,1327,668
docs.agpt.co,1148,357
Bing,1113,473
aixploria.com,519,338
youtube.com,446,188
futurepedia.io,420,292
search.brave.com,331,160
